name,rating,review_count,price,categories,address,latitude,longitude,phone,url
Pagan Restaurant,4.0,606,$$,"['Thai', 'Burmese']","3199 Clement St, San Francisco, CA 94121",37.781458,-122.493306,(415) 751-2598,https://www.yelp.com/biz/pagan-restaurant-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Next Level Burger,4.2,314,$$,"['Burgers', 'American', 'Vegan']","450 Rhode Island St, Whole Foods Market 365, San Francisco, CA 94107",37.76465727705813,-122.40277142853763,(415) 358-1100,https://www.yelp.com/biz/next-level-burger-san-francisco-8?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Foreign Cinema,4.0,5574,$$$,"['Breakfast & Brunch', 'Mediterranean', 'Cocktail Bars']","2534 Mission St, San Francisco, CA 94110",37.75637,-122.41925,(415) 648-7600,https://www.yelp.com/biz/foreign-cinema-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
4505 Burgers & BBQ - San Francisco,3.4,1952,$$,"['Barbeque', 'Burgers', 'Sandwiches']","705 Divisadero St, San Francisco, CA 94117",37.7761896,-122.43821930402554,(415) 231-6993,https://www.yelp.com/biz/4505-burgers-and-bbq-san-francisco-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Champa Garden,3.9,1032,$$,"['Laotian', 'Asian Fusion', 'Thai']","613 Faxon Ave, San Francisco, CA 94112",37.725079,-122.460196,(415) 349-4186,https://www.yelp.com/biz/champa-garden-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Luisa's Restaurant,4.7,90,,"['Italian', 'Wine Bars', 'Pizza']","1001 Guerrero St, San Francisco, CA 94110",37.7550871021524,-122.42303981512556,(415) 800-7544,https://www.yelp.com/biz/luisas-restaurant-san-francisco-6?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
The Sycamore,3.9,814,$$,"['Gastropubs', 'Bars']","2140 Mission St, San Francisco, CA 94110",37.76278,-122.41973,(415) 252-7704,https://www.yelp.com/biz/the-sycamore-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Pacific Catch,4.1,1757,$$,"['Seafood', 'Sushi Bars', 'Tacos']","2027 Chestnut St, San Francisco, CA 94123",37.80057,-122.43652,(415) 440-1950,https://www.yelp.com/biz/pacific-catch-san-francisco-7?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Yummy Yummy,4.1,1591,$$,"['Vietnamese', 'Chinese', 'Noodles']","1015 Irving St, San Francisco, CA 94122",37.763833140467376,-122.468816,(415) 566-4722,https://www.yelp.com/biz/yummy-yummy-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Portofino,4.6,311,,"['Seafood', 'Salad', 'Sandwiches']","1318 Grant Ave, San Francisco, CA 94133",37.799109,-122.407192,(415) 400-5776,https://www.yelp.com/biz/portofino-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Katsuya,4.2,254,$$,['Japanese'],"380 Bush St, San Francisco, CA 94104",37.79098,-122.40384,(415) 757-0404,https://www.yelp.com/biz/katsuya-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
District San Francisco,3.8,1224,$$,"['Wine Bars', 'Tapas/Small Plates', 'Whiskey Bars']","216 Townsend St, San Francisco, CA 94107",37.778613006412,-122.393322239596,(415) 896-2120,https://www.yelp.com/biz/district-san-francisco-san-francisco-3?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Pistachio Kitchen,4.8,33,$$,"['Breakfast & Brunch', 'Salad', 'Soup']","1535 Franklin St, San Francisco, CA 94109",37.78881126527357,-122.4239116446646,(415) 657-6007,https://www.yelp.com/biz/pistachio-kitchen-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
SoHoMei,4.2,36,,['Chinese'],"1240 Noriega St, San Francisco, CA 94122",37.75446,-122.47712,(415) 564-8818,https://www.yelp.com/biz/sohomei-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
G&Y Bakery Restaurant,4.3,183,$$,"['Coffee & Tea', 'Chinese']","881 Clay St, San Francisco, CA 94108",37.79393948057939,-122.40760736167432,(415) 291-8688,https://www.yelp.com/biz/g-and-y-bakery-restaurant-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Sushirrito,3.9,1657,$$,"['Japanese', 'Sushi Bars', 'Asian Fusion']","226 Kearny St, San Francisco, CA 94108",37.79019,-122.40366,(415) 544-9868,https://www.yelp.com/biz/sushirrito-san-francisco-55?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Paula's Cafe,4.7,93,$$,"['Breakfast & Brunch', 'Cafes', 'Latin American']","488 Haight St, San Francisco, CA 94117",37.772325,-122.430265,(415) 865-0522,https://www.yelp.com/biz/paulas-cafe-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Trattoria Contadina,4.2,1491,$$,['Italian'],"1800 Mason St, San Francisco, CA 94133",37.80018,-122.41228,(415) 982-5728,https://www.yelp.com/biz/trattoria-contadina-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Kuker,4.8,22,,"['Bulgarian', 'Food Trucks']","900 Avenue D, San Francisco, CA 94130",37.8252058,-122.3732333,(415) 341-4143,https://www.yelp.com/biz/kuker-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Grande Crêperie,4.0,2,,['Creperies'],"18th St & Sanchez St, San Francisco, CA 94114",37.761180673439455,-122.4305961,,https://www.yelp.com/biz/grande-cr%C3%AAperie-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Pacific Cafe,4.1,836,$$$,['Seafood'],"7000 Geary Blvd, San Francisco, CA 94121",37.77994,-122.49457,(415) 387-7091,https://www.yelp.com/biz/pacific-cafe-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Chong Qing Xiao Mian,4.1,1264,$$,"['Noodles', 'Szechuan']","915 Kearny St, San Francisco, CA 94133",37.796386,-122.4053411,(415) 983-0888,https://www.yelp.com/biz/chong-qing-xiao-mian-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Lou's Cafe,4.4,1886,$$,"['Coffee & Tea', 'Sandwiches', 'Salad']","5017 Geary Blvd, San Francisco, CA 94118",37.78045,-122.47329246476228,(415) 379-4429,https://www.yelp.com/biz/lous-cafe-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Underdogs Cantina,4.0,129,$$,"['Mexican', 'Breakfast & Brunch', 'Sports Bars']","128 King St, San Francisco, CA 94107",37.779522829434015,-122.3907097,(415) 416-6873,https://www.yelp.com/biz/underdogs-cantina-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Noriega Cafe,3.9,119,$$,"['Chinese', 'Seafood', 'Noodles']","1245 Noriega St, San Francisco, CA 94122",37.75406,-122.47728,(415) 702-6218,https://www.yelp.com/biz/noriega-cafe-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Members Only,4.1,151,$$,"['Cocktail Bars', 'Lounges', 'New American']","1000 Larkin St, San Francisco, CA 94109",37.78736488068223,-122.41827365439326,(415) 320-8399,https://www.yelp.com/biz/members-only-san-francisco-3?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Saluhall,4.5,46,$$,"['Food Court', 'Noodles', 'Burgers']","945 Market St, San Francisco, CA 94103",37.78289,-122.40878,,https://www.yelp.com/biz/saluhall-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Il Casaro Pizzeria & Mozzarella Bar -  Castro,4.1,254,$$,"['Italian', 'Pizza', 'Cocktail Bars']","235 Church St, San Francisco, CA 94114",37.766951,-122.428641,(415) 875-9421,https://www.yelp.com/biz/il-casaro-pizzeria-and-mozzarella-bar-castro-san-francisco-3?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
B Star,4.1,2120,$$,"['Burmese', 'Asian Fusion', 'Breakfast & Brunch']","127 Clement St, San Francisco, CA 94118",37.78298,-122.46065,(415) 933-9900,https://www.yelp.com/biz/b-star-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Go Go 7,4.5,472,$$,['Korean'],"1300 Ocean Ave, San Francisco, CA 94112",37.724133,-122.4566716,(415) 333-4344,https://www.yelp.com/biz/go-go-7-san-francisco-4?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Kora Restaurant,4.8,4,,"['New Mexican Cuisine', 'Seafood']","2801 Folsom St, San Francisco, CA 94110",37.7523705,-122.4138743,(415) 400-4726,https://www.yelp.com/biz/kora-restaurant-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Volcano,4.1,1397,$$,['Japanese Curry'],"5454 Geary Blvd, San Francisco, CA 94121",37.78067,-122.47802,(415) 752-7671,https://www.yelp.com/biz/volcano-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Saap Ver Authentic Thai Cuisine,4.0,773,$$,"['Thai', 'Noodles', 'Laotian']","88 Division St, San Francisco, CA 94103",37.7698933,-122.4045964,(415) 255-8188,https://www.yelp.com/biz/saap-ver-authentic-thai-cuisine-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Cassava,4.0,1104,$$$,"['New American', 'French', 'Venues & Event Spaces']","401 Columbus Ave, San Francisco, CA 94133",37.798772,-122.408205,(415) 640-8990,https://www.yelp.com/biz/cassava-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Kung Food,4.2,677,$$,"['Chinese', 'Gluten-Free', 'Vegetarian']","1615 McAllister St, San Francisco, CA 94115",37.777632,-122.438738,(415) 673-6688,https://www.yelp.com/biz/kung-food-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Jasmin's,4.9,74,,"['Breakfast & Brunch', 'Burgers', 'Fast Food']","809 Bush St, San Francisco, CA 94108",37.789781,-122.410629,(415) 484-8911,https://www.yelp.com/biz/jasmins-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Hoi An 1608 Vietnamese Restaurant,4.3,184,,['Vietnamese'],"1608 Polk St, San Francisco, CA 94109",37.79177766405874,-122.4207245625652,(415) 888-8870,https://www.yelp.com/biz/hoi-an-1608-vietnamese-restaurant-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Old Jerusalem Restaurant,4.2,1232,$$,"['Mediterranean', 'Halal', 'Kebab']","2966 Mission St, San Francisco, CA 94110",37.74951287441315,-122.4184218,(415) 642-5958,https://www.yelp.com/biz/old-jerusalem-restaurant-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
DragonEats,4.4,533,$,"['Vietnamese', 'Sandwiches']","520 Gough St, San Francisco, CA 94102",37.77837083502202,-122.42315039211708,(415) 795-1469,https://www.yelp.com/biz/dragoneats-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Rocketbird,4.2,57,,['American'],"1030 Illinois St, San Francisco, CA 94107",37.758643,-122.387962,(415) 965-4947,https://www.yelp.com/biz/rocketbird-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Luke's Lobster SoMa,3.8,561,$$,"['Seafood', 'Soup', 'Sandwiches']","92 2nd St, San Francisco, CA 94105",37.78802274999075,-122.40003997145072,(415) 658-7443,https://www.yelp.com/biz/lukes-lobster-soma-san-francisco-4?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Smokin D’s BBQ,4.6,20,,"['Barbeque', 'Pop-Up Restaurants', 'Breakfast & Brunch']","501 Buckingham Way, San Francisco, CA 94132",37.7297335,-122.4790533,(415) 349-3491,https://www.yelp.com/biz/smokin-d-s-bbq-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Rose Indian Cuisine,4.7,573,$$,"['Indian', 'Himalayan/Nepalese']","1386 9th Ave, San Francisco, CA 94122",37.762469,-122.465914,(415) 213-5654,https://www.yelp.com/biz/rose-indian-cuisine-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Aliment,4.0,882,$$,"['New American', 'Breakfast & Brunch', 'Cocktail Bars']","786 Bush St, San Francisco, CA 94108",37.79012,-122.41019,(415) 829-2737,https://www.yelp.com/biz/aliment-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
My Father's Kitchen,3.5,539,$$,['Vietnamese'],"1655 Divisadero St, San Francisco, CA 94115",37.78503492994844,-122.44000719877698,(415) 829-2610,https://www.yelp.com/biz/my-fathers-kitchen-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Matador,3.9,958,$$,"['Mexican', 'Cocktail Bars']","679 Sutter St, San Francisco, CA 94102",37.78873,-122.41149,(415) 525-3557,https://www.yelp.com/biz/matador-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Las Katrina’s,5.0,2,,"['Mexican', 'Salad', 'Soup']","2101 Lombard St, San Francisco, CA 94123",37.79975268916419,-122.4362764,(415) 757-0925,https://www.yelp.com/biz/las-katrina-s-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Sister Mother Crone,5.0,2,,['Pop-Up Restaurants'],"900 Marin St, San Francisco, CA 94124",37.74946616665088,-122.386006,(415) 301-4355,https://www.yelp.com/biz/sister-mother-crone-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Hai Ky Noodles,4.3,1214,$$,"['Chinese', 'Vietnamese', 'Noodles']","707 Ellis St, San Francisco, CA 94109",37.7840538024902,-122.417953491211,(415) 771-2577,https://www.yelp.com/biz/hai-ky-noodles-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Tamales La Oaxaquena,4.6,5,$,['Food Stands'],"Inner Sunset Farmers Market, San Francisco, CA 94122",37.76212,-122.46886,,https://www.yelp.com/biz/tamales-la-oaxaquena-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Plain Jane,4.4,626,$$,['Breakfast & Brunch'],"1000 Guerrero St, San Francisco, CA 94110",37.75497,-122.4235,(415) 654-5270,https://www.yelp.com/biz/plain-jane-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Blue Barn-Polk,3.8,632,$$,"['Salad', 'Delis', 'Sandwiches']","2237 Polk St, San Francisco, CA 94109",37.797486,-122.422348,(415) 655-9438,https://www.yelp.com/biz/blue-barn-polk-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
California Shellfish Company,5.0,2,,"['Seafood', 'Seafood Markets']","420 Jefferson St, San Francisco, CA 94109",37.8078743,-122.4195113,(415) 775-9241,https://www.yelp.com/biz/california-shellfish-company-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Super Pan,4.0,425,$$,"['Teppanyaki', 'Ramen', 'Hot Pot']","5344 Geary Blvd, San Francisco, CA 94121",37.7806449,-122.4769401,(415) 668-5344,https://www.yelp.com/biz/super-pan-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Slice House by Tony Gemignani,4.2,409,$$,"['Salad', 'Pizza', 'Italian']","1535 Haight St, San Francisco, CA 94117",37.76963,-122.44754,(415) 552-2520,https://www.yelp.com/biz/slice-house-by-tony-gemignani-san-francisco-9?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Garaje,4.3,1759,$$,"['Mexican', 'Burgers', 'Beer Bar']","475 3rd St, San Francisco, CA 94107",37.781752952057,-122.396121970462,(415) 644-0838,https://www.yelp.com/biz/garaje-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Sons & Daughters,4.2,791,$$$$,['New American'],"708 Bush St, San Francisco, CA 94108",37.7902634,-122.4090557,(415) 994-7933,https://www.yelp.com/biz/sons-and-daughters-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
The Pink Elephant,3.8,1868,$$$,"['Breakfast & Brunch', 'Cocktail Bars', 'Champagne Bars']","142 Minna St, San Francisco, CA 94105",37.78682,-122.40049,(415) 872-9379,https://www.yelp.com/biz/the-pink-elephant-san-francisco-5?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
The Soup,3.8,103,,['Soup'],"2315 Irving St, San Francisco, CA 94122",37.76319763236505,-122.4828244,(415) 463-6099,https://www.yelp.com/biz/the-soup-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Burma Bear,4.3,3,,['Burmese'],"110 Hunters Point Shipyard, San Francisco, CA 94188",37.72072,-122.367341,,https://www.yelp.com/biz/burma-bear-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
AyDea,5.0,14,,"['Coffee & Tea', 'Russian', 'Bakeries']","799 Bryant St, San Francisco, CA 94107",37.776119,-122.402143,(415) 875-9029,https://www.yelp.com/biz/aydea-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Mandalay,4.1,2471,$$,"['Burmese', 'Asian Fusion']","4348 California St, San Francisco, CA 94118",37.785246,-122.464322,(415) 386-3896,https://www.yelp.com/biz/mandalay-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
1428 Haight Patio Cafe & Crepery,4.2,500,$$,"['American', 'Creperies', 'Breakfast & Brunch']","1428 Haight St, San Francisco, CA 94117",37.77036,-122.44596,(415) 864-8484,https://www.yelp.com/biz/1428-haight-patio-cafe-and-crepery-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Beach Chalet Brewery and Restaurant,3.1,3463,$$,"['Breweries', 'American', 'Breakfast & Brunch']","1000 Great Hwy, San Francisco, CA 94121",37.769471115758,-122.51024866375,(415) 386-8439,https://www.yelp.com/biz/beach-chalet-brewery-and-restaurant-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
QingShu,3.8,141,$$,"['Noodles', 'Chinese', 'Soup']","816 Irving St, San Francisco, CA 94122",37.76427,-122.46669,(415) 702-6255,https://www.yelp.com/biz/qingshu-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Magic Flute Ristorante,3.9,652,$$,"['Italian', 'Breakfast & Brunch', 'Seafood']","3673 Sacramento St, San Francisco, CA 94118",37.787162,-122.453086,(415) 922-1225,https://www.yelp.com/biz/magic-flute-ristorante-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Café de Olla,4.8,82,$$,"['Coffee & Tea', 'Mexican']","3388 19th St, San Francisco, CA 94110",37.76037234249909,-122.4188656,(415) 678-5150,https://www.yelp.com/biz/caf%C3%A9-de-olla-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
